step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
95,1786013959.9276,1786013959.9321,0.03339,28.9231,27.6484,-5.2747,72.7912,-6.2857,12.5000,28.8366,25.8851,-4.4257,73.2833,-6.4830,23.5423,28.8366,25.8851,-4.4257,73.2833,-6.4830,22.8307,-100,0,150,50,50,1200,0
96,1786013959.961,1786013959.9655,0.03339,28.7473,27.6484,-5.2747,72.2637,-6.5495,15.2116,29.1949,26.8183,-4.7701,72.7113,-7.8334,24.8815,29.1949,26.8183,-4.7701,72.7113,-7.8334,24.8815,0,0,0,-150,-100,1200,0
97,1786013959.9944,1786013959.999,0.03343,28.7473,27.6484,-4.7473,72.6154,-6.5495,17.9233,29.7049,26.7454,-2.7488,72.6855,-6.3166,24.1389,29.7049,26.7454,-2.7488,72.6855,-6.3166,24.1389,0,0,200,150,-50,1250,0
98,1786013960.0278,1786013960.0327,0.03336,28.9231,27.6484,-4.4835,72.9670,-6.7253,20.3042,28.6493,25.9828,-1.5218,72.4158,-9.0444,23.8601,28.6493,25.9828,-1.5218,72.4158,-9.0444,23.8601,100,0,50,-50,0,1050,0
99,1786013960.0612,1786013960.066,0.0334,29.0989,27.6484,-3.8681,72.5275,-7.2527,21.9577,28.6290,26.7480,-2.8463,73.9317,-8.9088,22.5558,28.6290,26.7480,-2.8463,73.9317,-8.9088,22.5558,50,0,150,-200,-100,850,0
100,1786013960.0946,1786013960.2099,0.03337,29.2747,27.4725,-2.7253,72.5275,-7.0769,22.2884,26.8820,27.5965,-3.6926,71.5018,-8.3618,22.7533,26.8820,27.5965,-3.6926,71.5018,-8.3618,22.7533,100,-50,400,0,100,100,1
101,1786013960.2111,1786013960.2163,0.1165,29.1868,27.4725,-2.7253,73.2308,-8.3077,22.3545,27.0637,27.2094,-4.2977,73.7173,-8.6967,22.3449,27.0637,27.2094,-4.2977,73.7173,-8.6967,22.3449,0,0,0,0,0,0,1
102,1786013960.2443,1786013960.2492,0.03328,29.0989,27.4725,-2.7253,73.3187,-8.5714,22.3545,27.4289,28.3539,-3.9145,73.4839,-7.5677,22.5960,27.4289,28.3539,-3.9145,73.4839,-7.5677,22.5960,0,0,0,0,-50,0,0
103,1786013960.2777,1786013960.2825,0.03338,28.5714,27.4725,-2.9890,73.3187,-8.5714,22.3545,28.0200,29.1375,-3.0960,73.0730,-8.4852,22.8743,28.0200,29.1375,-3.0960,73.0730,-8.4852,22.8743,-150,0,-100,0,0,0,0
104,1786013960.3111,1786013960.3156,0.03339,28.3956,27.9121,-3.1648,73.3187,-8.3956,22.4206,26.8426,27.5093,0.0719,72.6857,-10.1163,22.8279,26.8426,27.5093,0.0719,72.6857,-10.1163,22.8279,-100,150,0,0,0,50,0
105,1786013960.3445,1786013960.349,0.03342,28.1319,28.4396,-3.1648,73.3187,-8.3956,22.4868,28.2053,27.9102,-1.7363,74.0639,-8.6300,23.5066,28.2053,27.9102,-1.7363,74.0639,-8.6300,23.5066,-50,200,0,0,50,50,0
106,1786013960.3779,1786013960.3827,0.03339,27.9560,28.3516,-2.6374,73.2308,-9.0110,22.5529,26.9648,30.4672,-4.9422,74.6157,-8.0941,23.4913,26.9648,30.4672,-4.9422,74.6157,-8.0941,23.4913,-100,-100,200,0,-200,50,0
107,1786013960.4113,1786013960.4161,0.0334,27.8681,28.1758,-1.8462,73.3187,-9.4505,22.8836,28.4086,31.4473,-5.8513,74.6924,-7.7271,20.8948,28.4086,31.4473,-5.8513,74.6924,-7.7271,20.8948,-50,-50,300,50,-250,200,0
108,1786013960.4447,1786013960.4495,0.03337,27.9560,28.6154,-1.8462,73.8462,-8.7473,23.1481,27.7507,29.4335,-4.8432,75.6579,-8.0995,19.9010,27.7507,29.4335,-4.8432,75.6579,-8.0995,19.9010,50,150,150,150,250,250,0
109,1786013960.4781,1786013960.4828,0.03339,28.1319,29.7582,-3.2527,74.3736,-8.4835,22.7513,27.6125,28.9555,-3.3689,74.4535,-9.4028,18.5985,27.6125,28.9555,-3.3689,74.4535,-9.4028,18.5985,50,350,-450,150,50,-150,0
110,1786013960.5115,1786013960.5163,0.03338,28.1319,30.1099,-4.4835,74.4615,-8.4835,21.4947,27.0723,28.4743,-3.1047,73.9988,-9.3521,21.6042,27.0723,28.4743,-3.1047,73.9988,-9.3521,21.6042,0,150,-450,0,0,-550,0
111,1786013960.5449,1786013960.5493,0.03342,28.0440,29.9341,-4.4835,74.3736,-8.7473,20.3704,27.6851,30.7655,-2.8874,73.6013,-8.9043,20.4951,27.6851,30.7655,-2.8874,73.6013,-8.9043,20.4951,0,-50,100,-100,-50,-500,0
112,1786013960.5783,1786013960.5826,0.03339,27.8681,29.8462,-3.8681,73.9341,-8.9231,19.9074,25.7458,30.5613,-4.0999,75.4234,-8.5443,20.2797,25.7458,30.5613,-4.0999,75.4234,-8.5443,20.2797,-50,0,250,-150,-50,-250,0
113,1786013960.6117,1786013960.6161,0.03346,27.8681,29.7582,-3.6044,73.8462,-8.9231,20.3704,25.6509,29.5448,-4.7156,75.3863,-7.2856,17.7475,25.6509,29.5448,-4.7156,75.3863,-7.2856,17.7475,0,-50,100,-50,0,200,0
114,1786013960.6451,1786013960.6493,0.03334,27.5165,30.1099,-3.9560,74.2857,-8.9231,20.4365,25.8262,29.5538,-4.2343,75.3753,-7.5407,15.0148,25.8262,29.5538,-4.2343,75.3753,-7.5407,15.0148,-100,150,-150,200,0,100,0
115,1786013960.6784,1786013960.6826,0.03334,27.1648,30.1978,-4.4835,74.5495,-8.4835,19.5767,26.9968,29.9578,-3.9567,75.2080,-7.4681,11.6009,26.9968,29.9578,-3.9567,75.2080,-7.4681,11.6009,-100,50,-200,150,200,-300,0
116,1786013960.7119,1786013960.7166,0.03349,26.9011,30.1978,-4.3956,74.5495,-8.1319,17.9233,26.3165,29.3270,-5.4779,74.7602,-9.4015,8.0029,26.3165,29.3270,-5.4779,74.7602,-9.4015,8.0029,-50,0,50,0,200,-800,0
117,1786013960.7452,1786013960.7498,0.03329,26.7253,30.1978,-4.3956,74.5495,-8.1319,15.8730,26.7951,29.1422,-7.0585,74.5317,-7.2038,7.5601,26.7951,29.1422,-7.0585,74.5317,-7.2038,7.5601,-50,0,0,0,0,-850,0
118,1786013960.7786,1786013960.7833,0.03341,26.8132,30.1978,-4.8352,74.4615,-8.3077,13.2937,26.5956,30.4029,-7.7494,74.3915,-8.1194,10.2955,26.5956,30.4029,-7.7494,74.3915,-8.1194,10.2955,50,0,-100,-50,-100,-1100,0
119,1786013960.812,1786013960.8168,0.03337,26.9011,30.1978,-5.6264,74.4615,-8.8352,11.1772,26.2344,30.4551,-7.3645,73.9741,-7.1993,10.4424,26.2344,30.4551,-7.3645,73.9741,-7.1993,10.4424,50,0,-250,0,-150,-900,0
120,1786013960.8454,1786013960.8502,0.03338,26.9011,30.3736,-6.2418,74.4615,-8.4835,9.9868,25.9673,29.3539,-5.8878,73.7435,-9.4380,7.8378,25.9673,29.3539,-5.8878,73.7435,-9.4380,7.8378,0,0,-200,0,100,-750,0
121,1786013960.8788,1786013960.8833,0.0334,26.9011,30.4615,-6.4176,74.1978,-7.9560,9.7884,28.0149,28.8438,-6.5507,73.0195,-6.5725,4.6871,28.0149,28.8438,-6.5507,73.0195,-6.5725,4.6871,0,0,-100,-100,200,-250,0
122,1786013960.9122,1786013960.917,0.03343,26.8132,30.3736,-6.2418,74.1099,-8.3077,10.1852,26.1598,29.2720,-7.3935,73.3210,-6.6856,2.9862,26.1598,29.2720,-7.3935,73.3210,-6.6856,2.9862,-50,-50,50,0,-200,150,0
123,1786013960.9455,1786013960.9503,0.03335,26.9011,30.2857,-6.1538,73.6703,-8.8352,9.7222,26.7846,30.3977,-9.6042,74.1720,-5.7661,3.4778,26.7846,30.3977,-9.6042,74.1720,-5.7661,3.4778,0,-50,0,-150,-250,-50,0
124,1786013960.979,1786013960.9837,0.03342,27.1648,30.2857,-6.5055,73.4066,-8.2198,8.3333,26.3898,29.6736,-7.6055,71.9372,-6.8775,5.4529,26.3898,29.6736,-7.6055,71.9372,-6.8775,5.4529,100,0,-100,0,200,-550,0
125,1786013961.0124,1786013961.0168,0.0334,27.3407,30.7253,-7.2088,73.6703,-7.1648,6.0847,27.4737,29.2764,-10.1438,74.5699,-8.0133,5.2906,27.4737,29.2764,-10.1438,74.5699,-8.0133,5.2906,0,150,-200,0,350,-1050,0
126,1786013961.0457,1786013961.0501,0.03336,27.1648,30.8132,-7.8242,73.4945,-7.0769,4.8942,26.7992,29.5440,-10.3814,74.4395,-7.4961,4.8366,26.7992,29.5440,-10.3814,74.4395,-7.4961,4.8366,-50,50,-150,-50,50,-500,0
127,1786013961.0791,1786013961.0839,0.0334,26.9011,30.9011,-8.1758,72.7033,-7.6923,4.7619,27.2613,27.1262,-9.3745,74.7725,-9.8961,3.6853,27.2613,27.1262,-9.3745,74.7725,-9.8961,3.6853,-150,0,-100,-250,-250,-100,0
128,1786013961.1125,1786013961.1174,0.03344,26.7253,30.9011,-8.4396,73.0549,-7.6044,5.1587,25.8081,27.6806,-10.8677,75.2027,-12.0450,5.1035,25.8081,27.6806,-10.8677,75.2027,-12.0450,5.1035,-50,0,-150,-50,50,150,0
129,1786013961.146,1786013961.1508,0.03342,26.8132,30.9011,-8.4396,74.1099,-8.0440,4.7619,24.8694,26.7666,-11.5575,77.3804,-13.2666,5.3217,24.8694,26.7666,-11.5575,77.3804,-13.2666,5.3217,0,0,0,350,-100,-300,0
130,1786013961.1793,1786013961.1841,0.03337,26.9011,30.7253,-8.5275,74.5495,-9.8022,4.2328,25.0023,28.6561,-15.8780,78.8123,-11.1526,4.8021,25.0023,28.6561,-15.8780,78.8123,-11.1526,4.8021,50,-50,0,100,-600,-300,0
131,1786013961.2127,1786013961.2175,0.03336,26.3736,30.7253,-9.1429,75.1648,-11.3846,4.6296,24.8489,28.3509,-17.7791,79.4058,-10.5133,4.5830,24.8489,28.3509,-17.7791,79.4058,-10.5133,4.5830,-150,0,-250,200,-450,150,0
132,1786013961.2461,1786013961.251,0.03341,25.9341,30.7253,-10.1099,77.0110,-11.5604,4.9603,23.9345,29.2127,-21.0578,81.7512,-12.8025,4.6768,23.9345,29.2127,-20.2857,81.7512,-12.8025,4.6768,-150,0,-300,550,-200,50,0
133,1786013961.2795,1786013961.2843,0.03336,25.2308,30.7253,-11.9560,77.9780,-10.7692,4.6296,23.0687,26.6777,-20.6523,80.8252,-12.1783,4.4079,23.0687,26.6777,-20.6523,80.8252,-12.1783,4.4079,-250,0,-500,300,300,-250,0
134,1786013961.3129,1786013961.3177,0.03342,24.7912,30.7253,-14.4176,78.7692,-11.4725,4.8280,22.2794,27.8029,-22.9047,81.1509,-11.7808,3.9237,22.2794,27.8029,-22.9047,81.1509,-11.7808,3.9237,-150,0,-800,150,-350,150,0
135,1786013961.3463,1786013961.351,0.03338,24.4396,30.6374,-16.2637,80.1758,-12.0879,4.6296,21.8076,27.1471,-21.7002,82.5819,-10.1714,4.3007,21.8076,27.1471,-21.7002,82.5819,-10.1714,4.3007,-50,-50,-600,500,-300,-150,0
136,1786013961.3797,1786013961.3841,0.03345,23.9121,30.4615,-17.8462,80.4396,-11.9121,4.2989,22.1261,25.3730,-23.2743,84.6492,-14.7594,4.3040,22.1261,25.3730,-23.2743,84.6492,-14.7594,4.3040,-150,-100,-500,0,0,-200,0
137,1786013961.4131,1786013961.4176,0.03336,23.2088,30.5495,-19.3407,80.7033,-11.2088,4.3651,20.0982,24.3470,-25.6692,86.2025,-19.9326,4.0455,20.0982,24.3470,-25.6692,86.2025,-19.9326,4.0455,-200,50,-500,-50,300,50,0
138,1786013961.4465,1786013961.4516,0.0334,22.5055,30.3736,-20.0440,82.7253,-11.2088,4.4312,17.8686,22.6704,-24.0226,87.7286,-21.8048,4.1726,17.8686,22.6704,-24.0226,87.7286,-21.2088,4.1726,-250,-100,-200,700,50,0,0
139,1786013961.4799,1786013961.4851,0.0334,21.9780,29.6703,-20.9231,84.1319,-12.5275,4.1667,16.9114,20.0877,-27.5599,89.2612,-23.5854,4.0284,16.9114,20.0877,-27.5599,89.2612,-22.8791,4.0284,-200,-250,-400,500,-400,-150,0
140,1786013961.5133,1786013961.5177,0.0334,20.8352,28.7912,-22.0659,85.2747,-15.6923,4.2989,15.2544,22.3366,-27.3633,88.9582,-22.3568,4.2054,15.2544,22.3366,-27.3633,88.9582,-22.3568,4.2054,-450,-300,-450,350,-1100,100,0
141,1786013961.5467,1786013961.5511,0.03342,19.6923,27.2088,-23.0330,87.2088,-18.3297,4.1667,13.5433,22.1527,-28.8019,90.2135,-22.8389,4.0134,13.5433,22.1527,-28.8019,90.2135,-22.8389,4.0134,-400,-500,-300,600,-950,-50,0
142,1786013961.5801,1786013961.5843,0.03336,18.1099,26.0659,-24.1758,87.6484,-20.1758,4.1005,11.3498,20.5994,-31.6318,88.8278,-23.4484,3.7063,11.3498,20.5994,-31.6318,88.8278,-23.4484,3.7063,-500,-500,-400,150,-600,-100,0
143,1786013961.6135,1786013961.6178,0.03344,16.4396,25.6264,-25.4945,88.2637,-21.0549,4.1005,9.1475,20.0267,-31.8087,88.9018,-27.5463,3.6412,9.1475,20.0267,-31.8087,88.9018,-27.5463,3.6412,-600,-200,-400,400,-350,0,0
144,1786013961.6468,1786013961.651,0.03335,14.5934,25.4505,-27.0769,89.1429,-21.7582,3.9021,7.9562,17.1265,-31.7581,87.9573,-28.9403,3.2824,7.9562,17.1265,-31.7581,87.9573,-28.9403,3.2824,-600,-50,-550,450,-250,-150,0
145,1786013961.6802,1786013961.6844,0.03337,12.7473,25.0110,-28.0440,88.5275,-23.1648,3.9683,5.3657,15.1796,-31.6702,86.1630,-28.1096,3.4209,5.3657,15.1796,-31.6702,86.1630,-28.1096,3.4209,-650,-200,-250,-300,-450,0,0
146,1786013961.7136,1786013961.7179,0.03343,10.9011,23.9560,-28.3956,88.7033,-25.0989,3.5714,3.7192,15.8826,-32.4427,85.2625,-25.3514,3.2782,3.7192,15.8826,-32.4427,85.2625,-25.3514,3.2782,-600,-250,-150,150,-700,-150,0
147,1786013961.747,1786013961.7512,0.03335,9.1429,22.1099,-28.6593,87.6484,-26.7692,3.5714,1.1146,14.7978,-32.8872,84.4334,-25.1855,3.4437,1.1146,14.7978,-32.8872,84.4334,-25.1855,3.4437,-600,-650,-100,-300,-600,0,0
148,1786013961.7805,1786013961.7867,0.03354,7.2088,20.8791,-29.3626,86.6813,-26.7692,3.5714,-0.3107,17.2475,-33.2462,83.5994,-24.3136,3.4654,-0.3107,17.2475,-33.2462,83.5994,-24.3136,3.4654,-650,-400,-300,-350,0,50,0
149,1786013961.8139,1786013961.8211,0.0334,5.2747,19.8242,-30.2418,85.8022,-25.9780,3.6376,-1.4302,15.2222,-34.5827,83.0639,-23.8039,3.4838,-1.4302,15.2222,-34.5827,83.0639,-23.8039,3.4838,-650,-350,-350,-300,300,50,0
150,1786013961.8472,1786013961.9605,0.0333,3.1648,19.3846,-30.7692,85.0110,-25.0989,3.6376,8.2759,24.4397,-42.8728,87.7308,-16.6575,2.4849,8.2759,24.4397,-42.0000,87.7308,-16.6575,2.4849,-700,-200,-150,-250,300,0,1
151,1786013961.9616,1786013961.9671,0.11439,-0.6154,19.1209,-32.0000,83.7802,-24.2198,3.6376,7.4860,22.3465,-39.0393,88.0906,-19.2280,2.6108,7.4860,22.3465,-39.0393,88.0906,-19.2280,2.6108,-200,-50,0,0,0,0,1
152,1786013961.9949,1786013962.0002,0.03329,-0.5275,19.0330,-32.1758,83.7802,-24.2198,3.6376,7.2564,21.8110,-37.0356,86.5793,-18.8332,2.5082,7.2564,21.8110,-37.0356,86.5793,-18.8332,2.5082,0,-50,0,0,0,0,0
153,1786013962.0283,1786013962.0333,0.03342,0.0000,19.2967,-33.1429,84.3956,-23.4286,3.2407,7.3593,21.2001,-35.8945,88.1258,-19.0219,2.3805,7.3593,21.2001,-35.8945,88.1258,-19.0219,2.3805,200,0,-300,50,350,-250,0
154,1786013962.0617,1786013962.0667,0.03336,1.4066,20.5275,-34.8132,85.5385,-21.3187,2.9101,8.3755,21.5315,-34.9548,87.9282,-17.3418,2.3275,8.3755,21.5315,-34.9548,87.9282,-17.3418,2.3275,650,450,-550,400,700,-100,0
155,1786013962.0951,1786013962.1,0.0334,3.3407,21.4945,-35.2527,86.5055,-20.4396,2.7778,9.1838,20.5221,-33.9378,87.0856,-15.7653,2.2985,9.1838,20.5221,-33.9378,87.0856,-15.7653,2.2985,650,250,-300,300,300,-50,0
156,1786013962.1286,1786013962.133,0.03345,5.5385,21.8462,-34.2857,87.0330,-19.8242,2.6455,8.8783,21.2012,-36.1079,88.3884,-15.7021,2.1617,8.8783,21.2012,-36.1079,88.3884,-15.7021,2.1617,750,100,300,300,300,-50,0
157,1786013962.1619,1786013962.1667,0.03335,7.2088,22.0220,-33.5824,87.0330,-18.2418,2.5794,10.2892,21.4284,-36.9499,87.9769,-14.9278,2.1408,10.2892,21.4284,-36.9499,87.9769,-14.9278,2.1408,550,100,250,0,550,0,0
158,1786013962.1953,1786013962.1998,0.03338,8.0879,22.1978,-33.5824,87.4725,-17.2747,2.5132,10.9241,23.6128,-37.2789,88.6189,-19.6327,2.4328,10.9241,23.6128,-37.2789,88.6189,-19.6327,2.4328,300,50,50,100,300,-50,0
159,1786013962.2287,1786013962.2335,0.03346,8.6154,22.1978,-34.4615,87.7363,-16.5714,2.4471,11.6368,25.2037,-40.2859,87.7836,-16.1648,2.3567,11.6368,25.2037,-40.2859,87.7836,-16.1648,2.3567,200,0,-300,0,200,0,0
160,1786013962.2621,1786013962.2668,0.03333,9.1429,22.7253,-35.1648,87.9121,-16.4835,2.4471,11.3317,24.1864,-39.8770,87.2412,-18.2837,2.1630,11.3317,24.1864,-39.8770,87.2412,-18.2837,2.1630,300,150,-250,0,100,0,0
161,1786013962.2955,1786013962.3002,0.03342,9.6703,24.0440,-36.2198,88.0879,-16.9231,2.4471,11.4555,25.2799,-39.1933,87.2000,-17.7698,1.9168,11.4555,25.2799,-39.1933,87.2000,-17.7698,1.9168,150,550,-400,50,-150,0,0
162,1786013962.3289,1786013962.3337,0.03338,10.3736,24.9231,-37.0110,87.6484,-17.7143,2.4471,10.8322,25.6396,-38.8881,86.2782,-15.4837,2.1050,10.8322,25.6396,-38.8881,86.2782,-15.4837,2.1050,200,400,-350,-150,-350,0,0
163,1786013962.3622,1786013962.3671,0.03339,10.9890,25.2747,-36.9231,87.6484,-17.6264,2.3148,11.1609,24.7264,-40.0539,85.7453,-15.6040,2.1808,11.1609,24.7264,-40.0539,85.7453,-15.6040,2.1808,200,50,50,0,-50,-100,0
164,1786013962.3956,1786013962.4004,0.03336,11.0769,25.8022,-37.0989,87.2088,-17.0110,2.3148,9.6462,25.4151,-39.7148,86.9908,-15.5132,2.2355,9.6462,25.4151,-39.7148,86.9908,-15.5132,2.2355,50,200,-50,-200,200,0,0
165,1786013962.429,1786013962.4337,0.0334,10.9011,25.8901,-37.5385,86.6813,-16.3956,2.3148,9.3317,26.4758,-39.7293,86.8314,-15.6750,2.2108,9.3317,26.4758,-39.7293,86.8314,-15.6750,2.2108,-50,50,-150,-200,200,0,0
166,1786013962.4624,1786013962.4672,0.03341,10.1099,26.1538,-37.7143,86.9451,-16.2198,2.3148,9.6044,26.7749,-39.7551,86.4639,-15.4112,2.2384,9.6044,26.7749,-39.7551,86.4639,-15.4112,2.2384,-250,50,-50,0,100,0,0
167,1786013962.4958,1786013962.5007,0.0334,9.7582,26.8571,-37.7143,86.8571,-15.9560,2.3148,10.7266,25.1907,-36.4071,87.5080,-14.4133,2.2323,10.7266,25.1907,-36.4071,87.5080,-14.4133,2.2323,-150,200,0,0,150,0,0
168,1786013962.5292,1786013962.5338,0.03338,9.6703,27.2088,-37.7143,86.8571,-15.7802,2.3148,10.7429,25.9644,-38.4098,86.5184,-14.6932,2.1745,10.7429,25.9644,-38.4098,86.5184,-14.6932,2.1745,-50,100,0,0,150,0,0
169,1786013962.5626,1786013962.5673,0.03341,9.7582,27.2967,-37.4505,87.1209,-15.4286,2.3148,10.1096,22.7146,-32.8900,86.3949,-13.3042,2.0814,10.1096,22.7146,-32.8900,86.3949,-13.3042,2.0814,50,50,100,50,100,0,0
170,1786013962.596,1786013962.6007,0.03337,10.2857,27.2088,-36.7473,87.1209,-14.9011,2.3148,9.9694,24.4682,-35.3967,87.0376,-15.0673,2.2776,9.9694,24.4682,-35.3967,87.0376,-15.0673,2.2776,150,0,200,50,200,0,0
171,1786013962.6294,1786013962.6341,0.03338,10.5495,27.2088,-36.2198,86.6813,-14.7253,2.3148,11.3361,24.9187,-35.4445,86.1699,-14.6235,2.2806,11.3361,24.9187,-35.4445,86.1699,-14.6235,2.2806,150,0,100,-150,50,0,0
172,1786013962.6627,1786013962.6674,0.03337,10.5495,27.1209,-35.1648,87.1209,-14.2857,2.3148,12.5294,23.4915,-34.9465,86.0528,-14.8237,2.2802,12.5294,23.4915,-34.9465,86.0528,-14.8237,2.2802,0,-50,400,150,250,0,0
173,1786013962.6961,1786013962.7007,0.0334,10.3736,27.2088,-35.0769,86.8571,-14.6374,2.3148,12.7532,22.7549,-32.3822,85.1540,-14.3672,2.2401,12.7532,22.7549,-32.3822,85.1540,-14.3672,2.2401,-100,50,0,-50,0,0,0
174,1786013962.7296,1786013962.7342,0.03344,10.9011,27.2088,-34.8132,86.5055,-14.4615,2.3148,11.2365,25.0304,-35.5533,85.1250,-13.9714,2.0954,11.2365,25.0304,-35.5533,85.1250,-13.9714,2.0954,150,-50,50,-100,50,0,0
175,1786013962.7629,1786013962.7675,0.03338,11.4286,26.6813,-34.0220,86.0659,-14.4615,2.3148,11.7547,26.0704,-37.1816,86.2467,-12.7049,2.2515,11.7547,26.0704,-37.1816,86.2467,-12.7049,2.2515,150,-150,250,-100,100,0,0
176,1786013962.7963,1786013962.8008,0.03337,11.7802,26.5934,-33.0549,85.8022,-14.5495,2.3148,11.6960,25.5797,-35.8817,86.4810,-13.4853,2.3225,11.6960,25.5797,-35.8817,86.4810,-13.4853,2.3225,50,-50,250,-150,-50,0,0
177,1786013962.8297,1786013962.8344,0.03341,11.9560,27.1209,-33.0549,86.1538,-13.8462,2.3148,11.2383,27.8173,-36.7602,84.7234,-13.7576,2.9365,11.2383,27.8173,-36.7602,84.7234,-13.7576,2.9365,50,250,50,100,200,0,0
178,1786013962.8631,1786013962.8679,0.0334,11.8681,27.3846,-33.4066,86.3297,-13.5824,2.3148,10.8843,26.7702,-33.7797,83.4281,-13.3199,2.5078,10.8843,26.7702,-33.7797,83.4281,-13.3199,2.5078,0,100,-100,0,50,0,0
179,1786013962.8965,1786013962.9012,0.03336,11.5165,27.6484,-33.7582,85.8022,-13.6703,2.4471,11.7972,26.8637,-35.2136,83.4532,-12.5532,2.3707,11.7972,26.8637,-35.2136,83.4532,-12.5532,2.3707,-100,50,-100,-150,-50,100,0
180,1786013962.9299,1786013962.9344,0.03338,11.2527,27.9121,-33.9341,84.6593,-13.6703,2.4471,11.0355,27.3837,-34.3624,83.2678,-13.2266,2.4711,11.0355,27.3837,-34.3624,83.2678,-13.2266,2.4711,-50,100,-150,-400,0,0,0
181,1786013962.9633,1786013962.9681,0.03343,11.1648,28.0879,-33.5824,84.3077,-13.4066,2.4471,10.9560,27.7517,-34.0688,82.6351,-14.1933,2.5491,10.9560,27.7517,-34.0688,82.6351,-14.1933,2.5491,-50,100,200,50,150,0,0
182,1786013962.9967,1786013963.0014,0.03341,11.1648,28.4396,-33.3187,84.3077,-13.0549,2.4471,10.8578,24.6027,-32.5254,84.2675,-11.0190,2.5120,10.8578,24.6027,-32.5254,84.2675,-11.0190,2.5120,0,100,100,50,200,0,0
183,1786013963.0301,1786013963.0348,0.03338,11.3407,28.5275,-33.3187,83.6923,-13.7582,2.4471,10.3692,27.6659,-33.9062,83.6275,-13.9749,2.4610,10.3692,27.6659,-33.9062,83.6275,-13.9749,2.4610,50,50,0,-250,-300,0,0
184,1786013963.0635,1786013963.0682,0.03339,11.5165,28.1758,-32.9670,83.6923,-13.4945,2.4471,10.5357,28.5337,-34.0976,84.2804,-13.0076,2.3472,10.5357,28.5337,-34.0976,84.2804,-13.0076,2.3472,0,-200,50,50,200,0,0
185,1786013963.0968,1786013963.1015,0.0333,11.3407,27.9121,-32.6154,84.1319,-12.7912,2.4471,9.4782,28.7202,-35.0668,82.9158,-13.6570,4.0418,9.4782,28.7202,-35.0668,82.9158,-13.6570,4.0418,-50,-150,100,200,250,0,0
186,1786013963.1302,1786013963.1349,0.03341,11.1648,28.3516,-32.7912,84.0440,-13.1429,2.4471,10.2775,28.8856,-34.3052,81.5311,-10.7934,2.6395,10.2775,28.8856,-34.3052,81.5311,-10.7934,2.6395,-50,100,0,-100,-250,0,0
187,1786013963.1636,1786013963.1684,0.0334,10.6374,29.2308,-32.8791,83.8681,-13.0549,2.7116,9.4876,27.3018,-32.5949,80.8189,-12.5480,2.7547,9.4876,27.3018,-32.5949,80.8189,-12.5480,2.7547,-150,300,-50,-100,150,50,0
188,1786013963.1969,1786013963.2017,0.03338,10.2857,29.6703,-32.8791,82.8132,-12.9670,3.2407,10.5631,27.8817,-32.0492,81.7907,-14.3381,2.4024,10.5631,27.8817,-32.0492,81.7907,-14.3381,2.4024,-50,250,0,-350,-100,100,0
189,1786013963.2304,1786013963.235,0.03342,10.1978,29.6703,-32.3516,82.0220,-12.0000,3.1746,10.4963,29.2695,-34.3605,81.2953,-13.1707,2.5320,10.4963,29.2695,-34.3605,81.2953,-13.1707,2.5320,0,0,200,-350,300,0,0
190,1786013963.2638,1786013963.2681,0.0334,10.1978,29.4945,-31.9121,82.1099,-12.0000,2.7778,9.7303,28.8040,-33.9104,82.2083,-14.2170,2.6798,9.7303,28.8040,-33.9104,82.2083,-14.2170,2.6798,0,-50,200,50,-50,-200,0
191,1786013963.2972,1786013963.3019,0.0334,10.3736,29.9341,-32.0879,81.8462,-13.0549,2.7778,9.3178,29.8076,-33.4020,81.3848,-15.6767,6.2083,9.3178,29.8076,-33.4020,81.3848,-15.6767,6.2083,50,50,-50,-50,-350,0,0
192,1786013963.3306,1786013963.3354,0.03341,10.3736,30.2857,-32.4396,81.9341,-13.6703,2.7778,9.3576,31.4518,-34.7622,81.9678,-15.7759,10.9028,9.3576,31.4518,-34.7622,81.9678,-15.7759,10.9028,0,150,-50,50,-200,0,0
193,1786013963.3639,1786013963.3689,0.03334,10.1978,30.5495,-32.4396,81.9341,-14.0220,2.9101,10.0979,31.8463,-35.1606,80.4234,-17.0439,15.3646,10.0979,31.8463,-35.1606,80.4234,-17.0439,13.1085,-50,100,0,0,-100,0,0
194,1786013963.3973,1786013963.4022,0.03339,10.0220,31.3407,-32.8791,81.8462,-14.9890,4.6958,10.9315,31.2834,-34.9971,81.5526,-17.1004,17.8534,10.9315,31.2834,-34.9971,81.5526,-17.1004,15.0926,-50,250,-150,-100,-450,950,0
195,1786013963.4307,1786013963.4357,0.03339,9.7582,31.9560,-33.1429,81.5824,-15.6044,7.4074,11.5464,31.6736,-33.8134,80.1859,-15.2441,18.4673,11.5464,31.6736,-33.8134,80.1859,-15.2441,17.8042,-50,250,-50,0,-100,1150,0
