step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
510,1786014309.8348,1786014309.8391,0.03342,37.1868,16.1319,7.9121,79.7363,14.3736,25.2646,37.9373,15.2197,8.6377,79.4892,13.7407,25.6375,37.9373,15.2197,8.6377,79.4892,13.7407,25.6375,100,0,0,-100,-50,50,0
511,1786014309.8682,1786014309.8727,0.03341,37.3626,16.1319,8.2637,79.6484,14.3736,25.2646,38.0665,15.4638,9.1172,79.6775,13.3270,25.7306,38.0665,15.4638,9.1172,79.6775,13.3270,25.7306,50,0,100,0,0,0,0
512,1786014309.9015,1786014309.9059,0.03333,37.5385,16.2198,8.7912,79.6484,14.2857,25.3307,38.0567,15.3785,9.9659,79.6759,12.7599,25.8303,38.0567,15.3785,9.9659,79.6759,12.7599,25.8303,100,50,200,0,-50,0,0
513,1786014309.9349,1786014309.9393,0.03338,37.8022,16.2198,9.0549,79.9121,13.8462,25.3307,38.2347,15.9809,10.6497,79.8121,12.3244,25.9537,38.2347,15.9809,10.6497,79.8121,12.3244,25.9537,100,0,100,100,-150,0,0
514,1786014309.9683,1786014309.9728,0.03341,37.9780,16.1319,9.5824,79.6484,13.4066,25.3307,38.2660,15.7428,10.8030,79.7195,11.9057,25.9755,38.2660,15.7428,10.8030,79.7195,11.9057,25.9755,50,0,150,-100,-150,0,0
515,1786014310.0017,1786014310.0062,0.0334,38.0659,16.3077,10.3736,79.6484,12.9670,25.5291,38.1259,15.6836,11.1395,79.7633,11.4105,26.0225,38.1259,15.6836,11.1395,79.7633,11.4105,26.0225,0,50,300,0,-150,100,0
516,1786014310.0351,1786014310.0395,0.03336,38.0659,16.4835,10.5495,79.9121,12.5275,25.5952,38.1241,15.6928,11.4967,79.5229,11.3970,26.1035,38.1241,15.6928,11.4967,79.5229,11.3970,26.1035,0,100,100,100,-150,50,0
517,1786014310.0685,1786014310.0729,0.0334,38.0659,16.3956,10.9011,79.6484,12.1758,25.7937,38.0296,15.4475,11.6920,79.4983,11.1291,26.0573,38.0296,15.4475,11.6920,79.4983,11.1291,26.0573,0,-50,150,-150,-150,50,0
518,1786014310.1018,1786014310.1063,0.03337,38.0659,16.3077,11.3407,79.6484,11.9121,25.7275,37.7587,15.4279,11.6421,79.4115,11.2033,25.9526,37.7587,15.4279,11.6421,79.4115,11.2033,25.9526,0,-50,150,0,-50,-50,0
519,1786014310.1352,1786014310.1396,0.0334,37.8901,16.3956,11.5165,79.6484,11.7363,25.7275,37.7623,15.5827,11.7272,79.4625,10.6915,25.9794,37.7623,15.5827,11.7272,79.4625,10.6915,25.9794,-100,0,50,0,-50,0,0
520,1786014310.1687,1786014310.1731,0.03341,37.8901,16.3956,11.5165,79.6484,11.4725,25.7275,37.5731,15.3636,11.6645,79.2447,10.7977,25.9899,37.5731,15.3636,11.6645,79.2447,10.7977,25.9899,0,0,0,-50,-50,-100,0
521,1786014310.2021,1786014310.2067,0.03344,37.8901,16.3077,11.5165,79.6484,11.2088,25.7275,37.3131,15.5048,11.7753,79.1340,10.6446,25.9018,37.3131,15.5048,11.7753,79.1340,10.6446,25.9018,0,0,0,0,-100,0,0
522,1786014310.2354,1786014310.2399,0.03336,37.8901,16.3077,11.5165,79.6484,11.2088,25.7275,37.1737,15.9484,11.5170,79.0821,10.5036,25.9315,37.1737,15.9484,11.5170,79.0821,10.5036,25.9315,0,0,0,0,0,0,0
523,1786014310.2688,1786014310.2734,0.03338,37.8901,16.3956,11.6923,79.4725,11.2088,25.7275,37.1317,15.8029,11.7247,78.9813,10.4767,25.9425,37.1317,15.8029,11.7247,78.9813,10.4767,25.9425,0,0,50,-100,0,0,0
524,1786014310.3022,1786014310.3067,0.03337,37.8022,16.3956,11.6923,79.2967,10.9451,25.7275,36.9805,15.7039,11.5386,78.9404,10.3966,25.9884,36.9805,15.7039,11.5386,78.9404,10.3966,25.9884,0,0,0,-50,-50,0,0
525,1786014310.3356,1786014310.3404,0.03338,37.4505,16.3956,11.7802,79.2088,10.8571,25.7275,36.8290,16.0218,11.7693,78.8156,10.2411,26.0160,36.8290,16.0218,11.7693,78.8156,10.2411,26.0160,-100,0,50,-50,-100,0,0
526,1786014310.369,1786014310.3735,0.03346,37.0989,16.3956,11.7802,79.1209,10.8571,25.7275,36.5794,15.6378,12.1745,78.4831,10.3066,25.9559,36.5794,15.6378,12.1745,78.4831,10.3066,25.9559,-100,0,0,-50,0,0,0
527,1786014310.4024,1786014310.4068,0.03334,37.0989,16.3956,11.8681,79.1209,10.6813,25.7275,36.4653,15.6581,12.0584,78.2771,9.9219,25.6468,36.4653,15.6581,12.0584,78.2771,9.9219,25.6468,-50,0,0,0,-50,0,0
528,1786014310.4358,1786014310.4404,0.03338,37.0110,16.3077,12.1319,78.8571,10.5934,25.6614,36.4677,15.8233,12.0204,78.0808,9.6619,25.0881,36.4677,15.8233,12.0204,78.0808,9.6619,25.0881,-50,-50,100,-100,0,0,0
529,1786014310.4692,1786014310.4739,0.03342,37.0110,16.3077,12.2198,78.5934,10.3297,25.6614,36.3136,15.7640,12.5000,78.1139,8.8127,23.5743,36.3136,15.7640,12.5000,78.1139,8.8127,23.5743,0,0,50,-150,-100,0,0
530,1786014310.5025,1786014310.5069,0.03336,37.0110,16.3077,12.2198,78.3297,10.0659,25.5291,36.1333,15.8206,12.4432,78.3404,7.7236,21.1317,36.1333,15.8206,12.4432,78.3404,7.7236,21.1317,0,0,0,-100,-100,-50,0
531,1786014310.536,1786014310.5404,0.03342,36.9231,16.3077,12.3077,78.3297,9.4505,24.9339,35.8383,16.1952,12.3102,78.2661,6.0732,17.8074,35.8383,16.1952,12.3102,78.2661,6.0732,17.8074,0,0,0,0,-150,-200,0
532,1786014310.5693,1786014310.5738,0.03337,36.7473,16.3077,12.3077,78.2418,8.7473,23.4788,35.7027,16.1009,12.2024,78.1768,4.2790,14.0689,35.7027,16.1009,12.2024,78.1768,4.2790,14.0689,-100,0,0,0,-250,-650,0
533,1786014310.6027,1786014310.6076,0.03338,36.3956,16.3077,12.3077,78.2418,7.7802,21.5608,35.7971,15.8481,11.6323,78.2451,3.1331,9.8723,35.7971,15.8481,11.6323,78.2451,3.1331,11.2302,-100,0,0,0,-300,-850,0
534,1786014310.6361,1786014310.641,0.03337,36.1319,16.3077,12.3077,78.2418,6.2857,19.1799,35.7105,16.0174,11.4759,78.4228,2.0850,6.1934,35.7105,16.0174,11.4759,78.4228,2.0850,8.7169,-100,0,0,0,-550,-1050,0
535,1786014310.6695,1786014310.6744,0.0334,35.9560,16.3077,12.3077,78.2418,4.9670,16.4021,35.4024,16.1978,10.9362,78.2841,1.6062,2.9497,35.4024,16.1978,10.9362,78.2841,1.6062,6.0053,-50,0,0,0,-500,-1200,0
536,1786014310.7028,1786014310.7077,0.03338,35.8681,16.3956,12.3077,78.2418,3.9121,13.6905,35.6258,16.1974,9.9942,78.6790,1.7580,2.3880,35.6258,16.1974,9.9942,78.6790,1.7580,3.2937,0,50,0,0,-400,-1250,0
537,1786014310.7362,1786014310.7411,0.0334,35.8681,16.4835,12.3077,78.2418,3.0330,10.9788,35.7119,16.2131,9.2319,78.7525,1.0666,2.7947,35.7119,16.2131,9.2319,78.7525,1.0666,2.7947,0,0,0,0,-350,-1250,0
538,1786014310.7697,1786014310.7744,0.03341,36.0440,16.5714,12.2198,78.3297,2.5934,8.2011,35.5289,16.2674,8.6104,78.8760,-0.0749,3.4291,35.5289,16.2674,8.6104,78.8760,-0.0749,3.4291,100,50,0,0,-150,-1250,0
539,1786014310.803,1786014310.8076,0.03337,36.0440,16.5714,11.6044,78.4176,1.9780,6.0185,35.5324,16.5446,7.2688,79.1443,-1.6337,3.8329,35.5324,16.5446,7.2688,79.1443,-1.6337,3.8329,0,0,-200,0,-250,-1000,0
540,1786014310.8365,1786014310.841,0.03345,36.1319,16.5714,10.9890,78.3297,1.0989,5.2249,35.2385,16.8609,6.4891,79.3298,-2.9269,4.0308,35.2385,16.8609,6.4891,79.3298,-2.9269,4.0308,50,0,-200,0,-300,-500,0
541,1786014310.8699,1786014310.8745,0.03338,36.0440,16.7473,10.1099,78.6813,-0.0440,4.8942,35.1233,16.9570,5.2349,79.5735,-4.4559,4.0404,35.1233,16.9570,5.2349,79.5735,-4.4559,4.0404,-50,0,-300,100,-400,-150,0
542,1786014310.9032,1786014310.9077,0.03337,35.8681,17.0989,9.2308,78.8571,-1.2747,4.6296,34.8247,17.1405,4.0182,79.7469,-5.8685,3.8970,34.8247,17.1405,4.0182,79.7469,-5.8685,3.8970,-50,100,-350,100,-450,-150,0
543,1786014310.9367,1786014310.9411,0.03343,35.6044,17.2747,8.2637,79.2088,-2.5055,4.4312,34.7390,16.7737,2.6624,80.0819,-7.5698,3.7483,34.7390,16.7737,2.6624,80.0819,-7.5698,3.7483,-100,50,-250,150,-450,-50,0
544,1786014310.9701,1786014310.9751,0.03341,35.3407,17.2747,7.2088,79.2967,-4.0000,4.1667,34.3948,16.5723,1.2466,80.5779,-8.8981,3.7695,34.3948,16.5723,1.2466,80.5779,-8.8981,3.7695,-100,0,-350,50,-500,-100,0
545,1786014311.0035,1786014311.0083,0.03339,35.1648,17.2747,6.0659,79.4725,-5.4066,4.0344,33.9837,16.2279,-0.3518,81.0773,-10.6117,3.6635,33.9837,16.2279,-0.3518,81.0773,-10.6117,3.6635,-50,0,-350,100,-500,-100,0
546,1786014311.0369,1786014311.0415,0.0334,34.9011,17.2747,4.7473,80.0000,-6.7253,3.9683,33.1786,15.7974,-1.7802,81.6371,-12.7931,3.6112,33.1786,15.7974,-1.7802,81.6371,-12.7931,3.6112,-50,0,-450,150,-450,0,0
547,1786014311.0702,1786014311.0748,0.03333,34.5495,17.2747,3.3407,80.2637,-8.3956,3.9683,32.0358,14.9484,-3.8235,82.4031,-15.5065,3.6937,32.0358,14.9484,-3.8235,82.4031,-15.5065,3.6937,-100,0,-450,50,-550,0,0
548,1786014311.1036,1786014311.1083,0.0334,34.1099,17.2747,1.9341,80.8791,-10.1538,3.9021,30.8764,13.9890,-5.7993,83.3530,-17.5616,3.8170,30.8764,13.9890,-5.7993,83.3530,-17.5616,3.8170,-150,0,-500,200,-650,0,0
549,1786014311.137,1786014311.1418,0.03343,33.4066,17.2747,0.3516,81.6703,-12.1758,3.9021,29.6554,13.3427,-7.8780,84.6330,-19.8701,3.9663,29.6554,13.3427,-7.8780,84.6330,-19.8701,3.9663,-250,0,-500,250,-700,0,0
550,1786014311.1704,1786014311.3987,0.03335,32.4396,17.1868,-1.4066,82.3736,-14.4615,3.9021,32.0238,9.7196,1.8283,83.4216,-15.8849,4.0861,32.0238,9.7196,1.8283,83.4216,-15.8849,4.0861,-300,-50,-600,250,-850,0,1
551,1786014311.3998,1786014311.4048,0.22947,30.3297,16.5714,-5.5385,84.3956,-19.4725,3.9021,31.6899,7.2849,2.3988,83.5524,-16.6938,4.0192,31.6899,7.2849,2.3988,83.5524,-16.6938,4.0192,0,0,0,0,-50,0,1
552,1786014311.4332,1786014311.4379,0.03337,29.8901,16.5714,-5.5385,84.3956,-19.4725,3.9021,31.5149,6.0604,3.1739,83.5868,-17.3872,3.9154,31.5149,6.5714,3.1739,83.5868,-17.3872,3.9154,-100,0,0,0,0,0,0
553,1786014311.4665,1786014311.4712,0.03332,30.1538,15.8681,-5.1868,83.8681,-18.8571,3.9021,31.2232,4.7962,4.1560,83.3588,-17.6552,3.8177,31.2232,5.6923,4.1560,83.3588,-17.6552,3.8177,50,-350,50,-100,150,0,0
554,1786014311.4999,1786014311.5045,0.03341,30.6813,13.8462,-2.9890,83.6044,-18.0659,3.9021,30.7797,3.6930,4.8537,83.0376,-18.1101,3.7763,30.7797,3.6930,4.8537,83.0376,-18.1101,3.7763,100,-600,850,-50,300,0,0
555,1786014311.5333,1786014311.5378,0.03337,31.1209,11.4725,-0.0879,83.9560,-17.9780,3.7698,30.3558,2.7532,5.7252,82.8152,-18.2928,3.7405,30.3558,2.7532,5.7252,82.8152,-18.2928,3.7405,50,-800,1000,150,0,0,0
556,1786014311.5667,1786014311.5712,0.03345,31.1209,9.5385,2.3736,83.6044,-18.1538,3.8360,29.9376,2.3840,6.2393,82.3127,-18.2473,3.6337,29.9376,2.3840,6.2393,82.3127,-18.2473,3.6337,0,-650,850,-50,-100,50,0
557,1786014311.6001,1786014311.6046,0.0334,30.6813,8.1319,4.1319,83.3407,-18.2418,3.8360,29.4856,1.7556,7.4054,81.7642,-18.6813,3.6257,29.4856,1.7556,7.4054,81.7642,-18.6813,3.6257,-150,-550,550,-50,0,0,0
558,1786014311.6335,1786014311.638,0.03336,30.1538,6.9890,5.1868,82.9011,-18.2418,3.8360,29.0979,0.8998,8.2456,81.1916,-18.9490,3.6164,29.0979,0.8998,8.2456,81.1916,-18.9490,3.6164,-150,-350,400,-150,-100,0,0
559,1786014311.6669,1786014311.6712,0.03341,29.8022,5.9341,6.2418,82.3736,-18.3297,3.8360,28.6406,0.3768,9.3534,80.6399,-19.0410,3.6078,28.6406,0.3768,9.3534,80.6399,-19.0410,3.6078,-100,-400,350,-200,0,0,0
560,1786014311.7003,1786014311.7046,0.03337,29.7143,5.0549,7.4725,81.9341,-18.6813,3.8360,28.3596,-0.1760,10.2726,79.9540,-18.9612,3.5711,28.3596,-0.1760,10.2726,79.9540,-18.9612,3.5711,0,-300,400,-200,-50,0,0
561,1786014311.7337,1786014311.7382,0.03341,29.4505,4.3516,8.4396,81.3187,-18.7692,3.8360,27.8682,-0.5465,11.2472,79.4960,-19.0755,3.5846,27.8682,-0.5465,11.2472,79.4960,-19.0755,3.5846,-100,-200,350,-150,-50,0,0
562,1786014311.7671,1786014311.7714,0.0334,29.1868,3.6484,9.5824,80.8791,-18.7692,3.8360,27.3546,-0.7877,12.2919,78.9604,-19.1086,3.5906,27.3546,-0.7877,12.2919,78.9604,-19.1086,3.5906,-150,-250,350,-300,0,0,0
563,1786014311.8005,1786014311.8048,0.03338,28.5714,3.1209,10.5495,80.2637,-18.7692,3.8360,26.8934,-1.2968,13.2208,78.8326,-19.0401,3.6110,26.8934,-1.2968,13.2208,78.8326,-19.0401,3.6110,-200,-150,300,-150,0,0,0
564,1786014311.8339,1786014311.8384,0.03344,28.0440,2.6813,11.6044,79.5604,-18.7692,3.8360,26.4809,-1.9117,13.8715,78.5327,-18.8643,3.5749,26.4809,-1.9117,13.8715,78.5327,-18.8643,3.5749,-150,-150,350,-300,0,0,0
565,1786014311.8673,1786014311.8717,0.03341,27.6044,2.3297,12.5714,79.4725,-18.7692,3.8360,25.8757,-2.1954,14.4675,78.7097,-18.8325,3.5811,25.8757,-2.1954,14.4675,78.7097,-18.8325,3.5811,-150,-100,350,-50,0,0,0
566,1786014311.9007,1786014311.9055,0.03334,27.2527,1.7143,13.5385,79.1209,-18.7692,3.8360,25.3144,-2.9549,15.0189,78.6441,-18.7322,3.5522,25.3144,-2.9549,15.0189,78.6441,-18.7322,3.5522,-150,-150,300,-150,0,0,0
567,1786014311.934,1786014311.939,0.03337,26.7253,1.2747,14.1538,79.1209,-18.7692,3.8360,24.5790,-3.2924,15.2569,78.9290,-18.4077,3.4933,24.5790,-3.2924,15.2569,78.9290,-18.4077,3.4933,-200,-200,200,0,0,0,0
568,1786014311.9675,1786014311.972,0.03345,26.1978,0.6593,14.8571,79.1209,-18.7692,3.8360,23.7380,-4.0713,15.7565,79.2483,-18.1171,3.4630,23.7380,-4.0713,15.7565,79.2483,-18.1171,3.4630,-150,-250,250,0,0,0,0
569,1786014312.0008,1786014312.0054,0.03335,25.4945,0.1319,15.1209,79.1209,-18.7692,3.8360,22.6934,-4.8328,16.0134,79.9477,-18.2064,3.4881,22.6934,-4.8328,16.0134,79.9477,-18.2064,3.4881,-200,-150,100,0,0,0,0
570,1786014312.0342,1786014312.0388,0.03338,24.8791,-0.5714,15.6484,78.9451,-18.7692,3.8360,21.3552,-5.2461,16.0669,80.9379,-18.1221,3.3869,21.3552,-5.2461,16.0669,80.9379,-18.1221,3.3869,-250,-200,200,-100,0,0,0
571,1786014312.0676,1786014312.0723,0.0334,24.0879,-1.2747,16.0000,79.5604,-18.5934,3.8360,19.8764,-5.6605,16.0759,81.6798,-18.0588,3.3449,19.8764,-5.6605,16.0759,81.6798,-18.0588,3.3449,-300,-300,150,300,50,0,0
572,1786014312.1011,1786014312.1055,0.03343,23.0330,-1.8022,16.0000,80.0000,-18.5934,3.7698,18.1382,-6.8558,16.2092,82.5634,-18.1376,3.3247,18.1382,-6.8558,16.2092,82.5634,-18.1376,3.3247,-300,-200,0,200,0,0,0
573,1786014312.1344,1786014312.1394,0.0334,21.8022,-2.4176,16.0000,80.6154,-18.5934,3.6376,16.4896,-7.6135,16.4264,83.3423,-18.2036,3.1769,16.4896,-7.6135,16.4264,83.3423,-18.2036,3.1769,-400,-150,0,150,0,-50,0
574,1786014312.1678,1786014312.1724,0.03336,20.3956,-3.2088,16.0879,81.6703,-18.5934,3.5714,14.8957,-7.6448,16.4698,83.7843,-18.4316,3.0931,14.8957,-7.6448,16.4698,83.7843,-18.4316,3.0931,-500,-200,0,400,0,0,0
575,1786014312.2012,1786014312.2057,0.0334,18.9011,-4.0000,16.4396,82.3736,-18.5934,3.3730,13.4184,-8.8083,16.9057,84.0585,-18.3057,2.9757,13.4184,-8.8083,16.9057,84.0585,-18.3057,2.9757,-550,-300,100,250,0,-50,0
576,1786014312.2346,1786014312.2392,0.0334,17.3187,-4.5275,16.4396,82.7253,-18.5934,3.2407,12.3273,-9.0293,17.5744,84.1298,-18.3747,2.9997,12.3273,-9.0293,17.5744,84.1298,-18.3747,2.9997,-550,-150,0,150,0,-50,0
577,1786014312.268,1786014312.2729,0.03343,15.7363,-5.2308,16.8791,83.0769,-18.5934,3.1746,11.2500,-9.2573,18.2410,83.9386,-18.5107,3.0264,11.2500,-9.2573,18.2410,83.9386,-18.5107,3.0264,-550,-250,50,150,0,-50,0
578,1786014312.3013,1786014312.3063,0.03332,14.3297,-5.8462,17.5824,83.6923,-18.5934,3.1746,10.6392,-9.7775,19.1713,83.7601,-18.5885,3.0460,10.6392,-9.7775,19.1713,83.7601,-18.5885,3.0460,-500,-150,200,300,0,0,0
579,1786014312.3347,1786014312.3396,0.03338,13.0989,-6.2857,18.1099,83.5165,-18.5934,3.1746,10.2064,-9.6522,20.3067,83.3065,-18.7464,3.1126,10.2064,-9.6522,20.3067,83.3065,-18.7464,3.1126,-450,-100,200,-50,0,0,0
580,1786014312.3681,1786014312.373,0.03341,12.0440,-6.7253,18.9011,83.4286,-18.5934,3.1746,10.2051,-9.9294,21.3146,83.1388,-18.6046,3.1210,10.2051,-9.9294,21.3146,83.1388,-18.6046,3.1210,-300,-200,200,0,0,0,0
581,1786014312.4015,1786014312.4064,0.0334,11.3407,-6.9890,19.7802,83.6044,-18.5934,3.1746,10.3010,-9.5359,22.6160,82.3416,-18.7494,3.2177,10.3010,-9.5359,22.6160,82.3416,-18.7494,3.2177,-300,-100,300,50,0,0,0
582,1786014312.4349,1786014312.4398,0.03338,10.9011,-7.1648,20.7473,83.5165,-18.5934,3.1746,10.6315,-9.7888,23.9940,81.5385,-18.5569,3.2386,10.6315,-9.7888,23.9940,81.5385,-18.5569,3.2386,-150,-50,300,0,0,0,0
583,1786014312.4683,1786014312.4732,0.0334,10.8132,-7.2527,21.8022,82.9011,-18.5934,3.1746,10.8452,-10.0744,25.6216,80.5535,-18.5394,3.3178,10.8452,-10.0744,25.6216,80.5535,-18.5394,3.3178,0,-50,300,-250,0,0,0
584,1786014312.5017,1786014312.5065,0.03338,10.9890,-7.4286,23.0330,82.1978,-18.5934,3.1746,11.2256,-10.1262,27.0829,79.6331,-18.4069,3.4913,11.2256,-10.1262,27.0829,79.6331,-18.4069,3.4913,0,-100,450,-200,0,0,0
585,1786014312.5351,1786014312.5402,0.03337,11.2527,-7.5165,24.5275,81.6703,-18.5934,3.1746,11.8593,-10.0039,28.1883,78.4605,-18.3277,3.6636,11.8593,-10.0039,28.1883,78.4605,-18.3277,3.6636,100,0,500,-150,0,0,0
586,1786014312.5685,1786014312.5734,0.03343,11.3407,-7.5165,25.9341,80.7033,-18.5934,3.1746,12.3116,-10.2962,29.2974,77.2159,-18.3611,3.9213,12.3116,-10.2962,29.2974,77.2159,-18.3611,3.9213,50,0,500,-300,0,0,0
587,1786014312.6018,1786014312.6064,0.03337,11.2527,-7.5165,27.1648,79.7363,-18.5934,3.3730,12.9166,-10.6114,30.5981,75.9899,-18.3068,4.3684,12.9166,-10.6114,30.5981,75.9899,-18.3068,4.3684,0,0,400,-350,0,100,0
588,1786014312.6353,1786014312.6397,0.03341,11.2527,-7.5165,28.3077,78.5934,-18.5934,3.5714,13.5192,-10.8325,31.5231,74.9268,-18.5024,5.0039,13.5192,-10.8325,31.5231,74.9268,-18.5024,5.0039,0,0,400,-400,0,100,0
589,1786014312.6686,1786014312.6733,0.03336,11.7802,-7.7802,29.4505,77.6264,-18.5934,3.7698,14.2284,-11.1465,32.2330,74.2116,-18.5627,6.0560,14.2284,-11.1465,32.2330,74.2116,-18.5627,6.0560,150,-100,350,-300,0,100,0
590,1786014312.702,1786014312.7067,0.03343,12.6593,-8.1319,30.6813,76.4835,-18.5934,4.2989,14.9633,-11.6947,33.2035,73.6100,-18.3153,7.7935,14.9633,-11.6947,33.2035,73.6100,-18.3153,7.7935,300,-150,450,-350,0,250,0
591,1786014312.7354,1786014312.7402,0.03334,13.3626,-8.3956,31.5604,75.6044,-18.5934,4.8942,15.8778,-12.0213,34.1566,72.9892,-18.1233,10.0914,15.8778,-12.0213,34.1566,72.9892,-18.1233,10.0914,300,-150,300,-350,0,300,0
592,1786014312.7688,1786014312.7732,0.03339,13.9780,-9.0110,32.5275,74.8132,-18.5934,6.0847,16.7135,-12.2249,35.0140,73.0544,-17.9116,12.4600,16.7135,-12.2249,35.0140,73.0544,-17.9116,12.4600,200,-150,300,-250,0,550,0
593,1786014312.8022,1786014312.8065,0.03343,14.3297,-9.4505,33.4066,74.1099,-18.5934,7.6058,17.5684,-12.5913,35.4510,72.9204,-17.5762,14.9746,17.5684,-12.5913,35.4510,72.9204,-17.5762,14.9746,100,-200,300,-250,0,700,0
594,1786014312.8356,1786014312.84,0.03335,15.2088,-9.7143,34.3736,73.7582,-18.5934,9.3254,18.2427,-12.9582,35.8024,73.2877,-17.7067,17.3951,18.2427,-12.9582,35.8024,73.2877,-17.7067,17.3951,250,-100,300,-150,0,800,0
595,1786014312.8689,1786014312.8733,0.03338,16.1758,-9.9780,35.1648,73.5824,-18.4176,11.3757,18.6466,-13.0179,36.2517,73.3414,-17.7811,19.3909,18.6466,-13.0179,36.2517,73.3414,-17.7811,19.3909,350,-50,250,-50,100,900,0
596,1786014312.9024,1786014312.907,0.03342,17.2308,-10.2418,35.6923,73.4945,-18.2418,13.5582,19.2115,-13.1527,36.8467,73.1805,-17.9960,21.1997,19.2115,-13.1527,36.8467,73.1805,-17.9960,21.1997,350,-100,200,0,50,1000,0
597,1786014312.9357,1786014312.9403,0.03337,17.7582,-10.5055,36.2198,73.4945,-18.1538,15.6746,19.7102,-13.0753,37.5753,73.1576,-17.9777,22.6795,19.7102,-13.0753,37.5753,73.1576,-17.9777,22.6795,200,-100,200,0,0,1000,0
598,1786014312.9691,1786014312.974,0.03338,17.9341,-10.7692,36.8352,73.4066,-18.1538,17.7249,20.2233,-13.1627,37.8205,73.0683,-17.8440,23.9007,20.2233,-13.1627,37.8205,73.0683,-17.8440,23.9007,0,-100,200,-50,0,850,0
599,1786014313.0025,1786014313.0072,0.0334,18.4615,-10.7692,37.3626,73.4066,-18.1538,19.5767,20.9324,-12.8274,38.1748,72.8993,-17.3400,24.7262,20.9324,-12.8274,38.1748,72.8993,-17.3400,24.7262,200,0,150,0,0,850,0
600,1786014313.0359,1786014313.2668,0.03337,19.2527,-10.7692,37.8022,73.4066,-18.1538,21.2302,20.8225,-10.5755,38.0690,72.2728,-16.1396,21.5872,20.8225,-10.5755,38.0690,72.2728,-16.1396,21.5872,250,0,150,0,0,700,1
601,1786014313.268,1786014313.2734,0.23209,20.6593,-10.7692,38.1538,73.1429,-17.8022,24.2063,20.8042,-11.2410,38.1882,72.3964,-16.3119,21.5885,20.8042,-11.2410,38.1882,72.3964,-16.3119,21.5885,100,0,0,0,0,0,1
602,1786014313.3013,1786014313.3063,0.03329,20.9231,-10.7692,38.1538,73.1429,-17.8022,24.2063,21.1511,-11.2498,38.3910,72.5483,-16.6036,21.4681,21.1511,-11.2498,38.3910,72.5483,-16.6036,21.4681,100,0,0,0,0,0,0
603,1786014313.3346,1786014313.3396,0.03337,21.0110,-10.5934,38.1538,72.7912,-17.2747,23.8095,21.0456,-11.6190,38.6401,72.4495,-16.3793,21.3879,21.0456,-11.6190,38.6401,72.4495,-16.3793,21.3879,0,0,0,-150,150,-200,0
604,1786014313.3681,1786014313.373,0.03345,20.9231,-10.5055,38.2418,72.6154,-17.0989,22.6852,21.1592,-11.6710,39.0106,72.3391,-16.4171,21.3709,21.1592,-11.6710,39.0106,72.3391,-16.4171,21.3709,0,50,50,-100,100,-550,0
605,1786014313.4014,1786014313.4063,0.03336,20.8352,-10.5055,38.6813,72.7033,-17.0110,22.2222,21.1271,-11.7293,39.3167,72.2496,-16.2659,21.3316,21.1271,-11.7293,39.3167,72.2496,-16.2659,21.3316,-50,0,200,50,0,-250,0
606,1786014313.4348,1786014313.4396,0.03334,20.8352,-10.5055,38.9451,72.7033,-16.9231,21.8915,21.0932,-11.8592,39.4374,72.1417,-16.2336,21.3294,21.0932,-11.8592,39.4374,72.1417,-16.2336,21.3294,0,0,50,-50,50,-200,0
607,1786014313.4682,1786014313.4732,0.03345,20.8352,-10.5055,39.2967,72.4396,-16.7473,21.7593,20.9931,-11.8938,39.6282,72.0026,-16.5185,21.3031,20.9931,-11.8938,39.6282,72.0026,-16.5185,21.3031,0,0,100,-150,50,-50,0
608,1786014313.5016,1786014313.5064,0.03332,20.9231,-10.5055,39.3846,72.6154,-16.7473,21.5608,20.7434,-12.1333,39.8286,71.8518,-16.5989,21.2741,20.7434,-12.1333,39.8286,71.8518,-16.5989,21.2741,50,0,0,100,50,-100,0
609,1786014313.535,1786014313.54,0.0334,20.9231,-10.5055,39.6484,72.2637,-16.7473,21.5608,20.7827,-11.8535,40.2561,71.8197,-16.3388,21.2950,20.7827,-11.8535,40.2561,71.8197,-16.3388,21.2950,0,0,100,-100,0,0,0
610,1786014313.5684,1786014313.5733,0.0334,20.9231,-10.5934,39.9121,72.0000,-16.7473,21.4947,20.6933,-11.9642,40.5370,71.6868,-16.4861,21.2719,20.6933,-11.9642,40.5370,71.6868,-16.4861,21.2719,0,-50,100,-150,0,0,0
611,1786014313.6017,1786014313.6066,0.03338,20.9231,-10.5934,40.0879,72.1758,-16.7473,21.4286,20.5349,-11.7919,40.5485,71.6226,-16.4530,21.2941,20.5349,-11.7919,40.5485,71.6226,-16.4530,21.2941,0,0,50,50,0,0,0
612,1786014313.6351,1786014313.6399,0.03337,20.9231,-10.5934,40.5275,71.9121,-16.7473,21.4286,20.2440,-12.1359,41.1152,71.6783,-16.4782,21.2172,20.2440,-12.1359,41.1152,71.6783,-16.4782,21.2172,0,0,150,-150,0,0,0
