step,t_obs,t_cmd,dt,pos_shoulder_pan,pos_shoulder_lift,pos_elbow_flex,pos_wrist_flex,pos_wrist_roll,pos_gripper,cmd_shoulder_pan,cmd_shoulder_lift,cmd_elbow_flex,cmd_wrist_flex,cmd_wrist_roll,cmd_gripper,sent_shoulder_pan,sent_shoulder_lift,sent_elbow_flex,sent_wrist_flex,sent_wrist_roll,sent_gripper,velraw_shoulder_pan,velraw_shoulder_lift,velraw_elbow_flex,velraw_wrist_flex,velraw_wrist_roll,velraw_gripper,chunk_start
313,1786005798.329,1786005798.3334,0.0334,2.3736,53.9341,-82.0220,103.0330,-26.5055,7.3413,-3.9272,44.2202,-87.7115,104.0578,-33.7504,2.0431,-3.9272,44.2202,-87.7115,104.0578,-33.7504,2.0431,-300,-400,-250,100,100,0,0
314,1786005798.3624,1786005798.3666,0.0334,1.5824,52.9670,-83.2527,104.1758,-27.1209,7.3413,-4.5388,42.8996,-84.3233,103.2846,-36.9283,2.3425,-4.5388,42.8996,-84.3233,103.2846,-36.9283,2.3425,-300,-300,-450,400,-50,0,0
315,1786005798.3958,1786005798.4001,0.03339,0.4396,51.7363,-84.3956,104.1758,-29.2308,7.2751,-5.4592,42.5889,-83.5753,102.9097,-35.2012,2.2578,-5.4592,42.5889,-83.5753,102.9097,-35.2012,2.2578,-400,-400,-500,100,-750,-50,0
316,1786005798.4292,1786005798.4334,0.03337,-0.5275,50.2418,-84.2198,103.8242,-31.9560,7.2751,-5.8670,42.2341,-83.3436,103.0539,-38.3843,2.5173,-5.8670,42.2341,-83.3436,103.0539,-38.3843,2.5173,-300,-550,0,-100,-950,0,0
317,1786005798.4626,1786005798.4669,0.03339,-1.5824,48.7473,-83.4286,103.5604,-33.9780,7.2751,-6.7655,39.2998,-84.9021,102.6974,-33.3703,2.5871,-6.7655,39.2998,-84.9021,102.6974,-33.3703,2.5871,-350,-450,250,-50,-750,0,0
318,1786005798.496,1786005798.5002,0.03341,-2.5495,47.6923,-83.0769,103.4725,-35.5604,7.2751,-7.1033,40.1157,-84.2984,102.4926,-34.3650,2.7531,-7.1033,40.1157,-84.2984,102.4926,-34.3650,2.7531,-350,-450,200,0,-550,0,0
319,1786005798.5294,1786005798.5336,0.03339,-3.7802,46.8132,-83.0769,103.4725,-36.4396,7.2751,-5.7976,43.6094,-83.8644,101.4898,-31.7790,2.8979,-5.7976,43.6094,-83.8644,101.4898,-31.7790,2.8979,-450,-300,0,0,-200,0,0
320,1786005798.5628,1786005798.567,0.03344,-4.8352,46.0220,-83.0769,103.2967,-35.4725,7.2751,-5.2587,44.7642,-85.9564,102.7012,-33.9626,2.8692,-5.2587,44.7642,-85.9564,102.7012,-33.9626,2.8692,-300,-250,0,-50,200,0,0
321,1786005798.5962,1786005798.6003,0.03336,-5.4505,45.6703,-83.0769,102.6813,-34.1538,7.2751,-6.7834,42.8273,-85.1690,101.4263,-32.7730,2.8573,-6.7834,42.8273,-85.1690,101.4263,-32.7730,2.8573,-300,-150,0,-200,450,0,0
322,1786005798.6296,1786005798.6338,0.03343,-5.4505,45.8462,-83.6923,102.6813,-33.1868,7.2751,-7.4894,42.7877,-86.9316,101.5504,-32.1628,2.9512,-7.4894,42.7877,-86.9316,101.5504,-32.1628,2.9512,0,50,-150,-50,250,0,0
323,1786005798.663,1786005798.6671,0.03341,-5.5385,46.1099,-84.1319,102.7692,-33.2747,7.2751,-9.4625,43.2536,-87.1061,102.0424,-34.8020,2.9645,-9.4625,43.2536,-87.1061,102.0424,-34.8020,2.9645,0,100,-150,50,-50,0,0
324,1786005798.6964,1786005798.7005,0.03337,-5.8901,46.2857,-84.2198,102.4176,-33.1868,7.2751,-9.0743,43.0052,-88.6660,102.0304,-31.7184,2.7708,-9.0743,43.0052,-88.6660,102.0304,-31.7184,2.7708,-100,50,-50,-150,0,0,0
325,1786005798.7298,1786005798.7347,0.03342,-6.4176,46.2857,-84.4835,102.4176,-33.3626,7.2751,-10.3822,41.0613,-87.0297,102.2831,-33.4553,2.6652,-10.3822,41.0613,-87.0297,102.2831,-33.4553,2.6652,-200,0,-100,0,-100,0,0
326,1786005798.7632,1786005798.7678,0.0334,-7.2967,46.1978,-85.3626,102.4176,-33.9780,7.2751,-9.7044,44.5408,-88.7154,101.3745,-34.0971,2.8146,-9.7044,44.5408,-88.7154,101.3745,-34.0971,2.8146,-300,-50,-250,0,-250,0,0
327,1786005798.7965,1786005798.8012,0.03334,-8.2637,45.8462,-85.9780,102.4176,-33.8022,7.2751,-8.8595,40.2573,-86.6552,100.8563,-35.4767,2.5247,-8.8595,40.2573,-86.6552,100.8563,-35.4767,2.5247,-300,-150,-150,0,50,0,0
328,1786005798.83,1786005798.8342,0.03346,-8.7912,45.4066,-86.0659,102.2418,-33.8022,7.2751,-11.8929,40.5348,-86.7553,102.1064,-33.5893,2.6469,-11.8929,40.5348,-86.7553,102.1064,-33.5893,2.6469,-200,-200,0,0,-50,0,0
329,1786005798.8634,1786005798.8675,0.03337,-8.9670,45.1429,-86.3297,101.8901,-34.5934,7.2751,-11.6780,41.1056,-88.9800,102.3215,-33.6675,2.8339,-11.6780,41.1056,-88.9800,102.3215,-33.6675,2.8339,-50,-100,-100,-150,-250,0,0
330,1786005798.8968,1786005798.901,0.03341,-8.9670,44.8791,-85.9780,101.8901,-34.5934,7.2751,-12.7607,40.3756,-83.3710,101.0812,-34.1804,3.0560,-12.7607,40.3756,-83.3710,101.0812,-34.1804,3.0560,0,-50,100,0,-50,0,0
331,1786005798.9302,1786005798.9344,0.03339,-9.4945,44.8791,-86.1538,102.1538,-34.3297,7.2751,-12.0963,39.3754,-86.2922,101.4535,-33.3943,3.0178,-12.0963,39.3754,-86.2922,101.4535,-33.3943,3.0178,-200,0,0,150,150,0,0
332,1786005798.9636,1786005798.9678,0.03338,-10.1978,44.8791,-86.4176,101.8901,-34.3297,7.2751,-9.5745,40.4428,-84.6355,101.5922,-32.3912,2.7239,-9.5745,40.4428,-84.6355,101.5922,-32.3912,2.7239,-250,0,-100,-100,0,0,0
333,1786005798.997,1786005799.0011,0.03344,-10.9011,44.7033,-86.0659,101.8022,-33.8901,7.2090,-10.1751,39.8124,-84.3954,98.3196,-34.3151,3.2076,-10.1751,39.8124,-84.3954,98.3196,-34.3151,3.2076,-250,-100,200,0,100,-50,0
334,1786005799.0304,1786005799.0346,0.0334,-10.9011,44.5275,-85.0989,101.8022,-33.2747,7.2090,-9.9402,39.5933,-85.6428,99.4451,-28.4291,3.2378,-9.9402,39.5933,-85.6428,99.4451,-28.4291,3.2378,-50,-100,300,0,150,0,0
335,1786005799.0638,1786005799.0681,0.03339,-10.6374,44.2637,-84.6593,101.3626,-33.3626,7.2090,-9.2304,37.2864,-82.4711,100.7974,-26.1550,3.2560,-9.2304,37.2864,-82.4711,100.7974,-26.1550,3.2560,100,-50,200,-100,100,0,0
336,1786005799.0972,1786005799.1028,0.0334,-10.0220,44.1758,-84.5714,100.4835,-33.8022,7.2090,-9.7605,41.1923,-83.3815,98.6584,-27.0050,3.2315,-9.7605,41.1923,-83.3815,98.6584,-27.0050,3.2315,150,0,0,-250,-150,0,0
337,1786005799.1306,1786005799.1347,0.0334,-9.5824,43.7363,-84.3956,100.7473,-32.9231,7.2090,-9.9422,39.6802,-82.9161,99.5316,-27.5461,3.3091,-9.9422,39.6802,-82.9161,99.5316,-27.5461,3.3091,150,-250,0,-50,350,0,0
338,1786005799.164,1786005799.1682,0.03338,-9.5824,42.7692,-83.6044,100.8352,-30.8132,7.2090,-9.4938,38.1148,-81.7100,100.5462,-28.9503,3.0458,-9.4938,38.1148,-81.7100,100.5462,-28.9503,3.0458,0,-350,300,50,700,0,0
339,1786005799.1974,1786005799.2016,0.03344,-9.6703,42.4176,-83.1648,100.4835,-29.0549,7.2090,-10.2854,38.3518,-80.3543,98.8571,-29.3683,3.4588,-10.2854,38.3518,-80.3543,98.8571,-29.3683,3.4588,-50,-100,100,-150,600,0,0
340,1786005799.2309,1786005799.2351,0.03345,-9.9341,42.4176,-82.5495,100.4835,-29.0549,7.2090,-9.9676,38.2142,-81.0488,99.3680,-32.4622,3.4538,-9.9676,38.2142,-81.0488,99.3680,-32.4622,3.4538,-100,0,150,-50,0,0,0
341,1786005799.2642,1786005799.2683,0.0333,-9.9341,42.2418,-81.3187,100.3077,-29.3187,7.2090,-9.4893,35.4353,-80.8376,99.6479,-32.6879,3.1877,-9.4893,35.4353,-80.8376,99.6479,-32.6879,3.1877,0,-50,450,0,-150,0,0
342,1786005799.2976,1786005799.3019,0.03343,-9.6703,42.3297,-81.0549,99.8681,-30.0220,7.2090,-9.1402,32.9494,-78.0780,101.5497,-34.1097,3.1571,-9.1402,32.9494,-78.0780,101.5497,-34.1097,3.1571,100,50,0,-150,-150,0,0
343,1786005799.3311,1786005799.3354,0.03347,-9.5824,42.0659,-80.7912,100.0440,-31.2527,7.2090,-9.5743,33.8577,-81.3802,101.6043,-31.6839,3.6392,-9.5743,33.8577,-81.3802,101.6043,-31.6839,3.6392,50,-100,50,50,-400,0,0
344,1786005799.3644,1786005799.3686,0.03336,-9.4066,40.3956,-79.8242,100.3956,-32.5714,7.2090,-9.9286,36.8355,-81.1700,101.6738,-31.4029,3.3284,-9.9286,36.8355,-81.1700,101.6738,-31.4029,3.3284,50,-450,300,50,-400,0,0
345,1786005799.3978,1786005799.4021,0.03342,-9.4945,38.9890,-78.8571,101.0989,-32.4835,7.2090,-11.0096,36.8370,-80.0996,101.0104,-33.2108,3.4120,-11.0096,36.8370,-80.0996,101.0104,-33.2108,3.4120,0,-550,350,200,-100,0,0
346,1786005799.4312,1786005799.4355,0.03339,-9.4945,38.5495,-79.1209,101.1868,-31.9560,7.2090,-9.5786,36.8997,-82.0202,100.7357,-30.3523,3.2231,-9.5786,36.8997,-82.0202,100.7357,-30.3523,3.2231,-50,-100,0,50,150,0,0
347,1786005799.4646,1786005799.4689,0.03337,-9.8462,38.7253,-79.6484,101.1868,-31.9560,7.2090,-9.1759,35.6852,-80.0497,101.4614,-33.0702,3.2165,-9.1759,35.6852,-80.0497,101.4614,-33.0702,3.2165,-100,0,-250,0,-100,0,0
348,1786005799.498,1786005799.5022,0.03339,-9.9341,38.9011,-79.8242,101.1868,-32.3077,7.2090,-8.9401,35.0386,-78.5781,101.2828,-35.1841,3.3628,-8.9401,35.0386,-78.5781,101.2828,-35.1841,3.3628,0,50,-50,0,-200,0,0
349,1786005799.5314,1786005799.5356,0.03344,-9.8462,38.9011,-79.7363,101.3626,-32.3956,7.2090,-8.6778,36.2318,-82.8224,102.1855,-34.0771,3.1986,-8.6778,36.2318,-82.8224,102.1855,-34.0771,3.1986,0,0,0,50,0,0,0
350,1786005799.5648,1786005799.6759,0.03338,-9.4066,38.8132,-78.9451,101.3626,-33.4505,7.2090,-9.9296,42.0300,-87.4473,101.8279,-25.0196,2.1171,-9.9296,42.0300,-87.4473,101.8279,-25.0196,2.1171,100,-50,250,0,-400,0,1
351,1786005799.6771,1786005799.6822,0.1123,-8.7033,38.9890,-79.9121,101.9780,-33.9780,7.2090,-10.8959,38.8547,-83.0677,101.0811,-28.3135,2.0883,-10.8959,38.8547,-83.0677,101.0811,-28.3135,2.0883,0,0,-150,0,-50,0,1
352,1786005799.7104,1786005799.7147,0.03333,-8.8791,38.8132,-80.2637,101.9780,-33.8022,7.2090,-10.1288,38.2112,-81.3201,101.4783,-27.1422,2.2406,-10.1288,38.2112,-81.3201,101.4783,-27.1422,2.2406,0,-50,-100,0,100,0,0
353,1786005799.7439,1786005799.7482,0.03345,-9.3187,38.9011,-80.8791,101.8022,-33.2747,7.2090,-8.6845,38.3181,-78.2618,100.5497,-25.4735,1.9303,-8.6845,38.3181,-78.2618,100.5497,-25.4735,1.9303,-150,100,-250,-50,250,0,0
354,1786005799.7772,1786005799.7817,0.03336,-9.6703,39.3407,-80.7912,101.8022,-31.1648,7.2090,-9.9227,39.7430,-80.5944,99.7341,-24.9545,2.3639,-9.9227,39.7430,-80.5944,99.7341,-24.9545,2.3639,-100,150,50,0,650,0,0
355,1786005799.8107,1786005799.8149,0.03341,-9.6703,39.5165,-79.5604,101.4505,-28.7033,7.2090,-7.7271,37.8236,-78.3806,100.2684,-22.4967,2.2272,-7.7271,37.8236,-78.3806,100.2684,-22.4967,2.2272,0,100,450,-200,850,0,0
356,1786005799.8441,1786005799.8483,0.03341,-9.4945,40.0440,-78.5934,100.9231,-27.2967,7.2090,-8.2684,39.0624,-78.8709,99.1244,-22.3217,2.3364,-8.2684,39.0624,-78.8709,99.1244,-22.3217,2.3364,50,200,450,-200,450,0,0
357,1786005799.8774,1786005799.8819,0.03337,-9.1429,40.4835,-78.5934,100.9231,-26.1538,7.2090,-9.1385,35.7605,-75.0901,101.1295,-22.0755,2.6213,-9.1385,35.7605,-75.0901,101.1295,-22.0755,2.6213,150,250,0,0,350,0,0
358,1786005799.9108,1786005799.915,0.03339,-8.7912,40.4835,-78.5934,100.4835,-24.3956,7.2090,-7.4683,35.8821,-75.5705,100.8294,-22.1992,2.4704,-7.4683,35.8821,-75.5705,100.8294,-22.1992,2.4704,50,0,0,-150,600,0,0
359,1786005799.9443,1786005799.9489,0.03345,-8.7033,40.2198,-77.9780,100.3077,-23.9560,7.2090,-8.1986,36.5028,-74.9995,100.7000,-22.4743,2.4284,-8.1986,36.5028,-74.9995,100.7000,-22.4743,2.4284,50,-100,100,-150,100,0,0
360,1786005799.9776,1786005799.9823,0.03336,-8.7033,39.4286,-76.5714,100.7473,-23.2527,7.2090,-5.9516,36.3119,-75.5934,100.7827,-22.1202,2.5517,-5.9516,36.3119,-75.5934,100.7827,-22.1202,2.5517,0,-300,550,150,200,0,0
361,1786005800.011,1786005800.0157,0.03338,-8.6154,39.4286,-75.7802,100.7473,-23.1648,7.2090,-5.0080,34.7382,-72.0260,100.4546,-19.7905,2.4789,-5.0080,34.7382,-72.0260,100.4546,-19.7905,2.4789,50,0,200,0,50,0,0
362,1786005800.0445,1786005800.0491,0.03344,-8.2637,39.5165,-75.6923,100.7473,-22.9890,7.2090,-4.5439,35.2309,-73.6626,99.1513,-20.3336,2.6440,-4.5439,35.2309,-73.6626,99.1513,-20.3336,2.6440,50,50,50,0,100,0,0
363,1786005800.0779,1786005800.0826,0.03345,-7.2088,39.6044,-74.8132,100.7473,-22.2857,7.2090,-5.6547,34.8388,-70.3466,99.1448,-21.3078,2.5760,-5.6547,34.8388,-70.3466,99.1448,-21.3078,2.5760,400,0,300,0,150,0,0
364,1786005800.1113,1786005800.1158,0.03338,-6.0659,39.4286,-73.6703,100.3956,-21.0549,7.2090,-4.9073,33.1012,-70.2007,101.0407,-18.2092,2.6661,-4.9073,33.1012,-70.2007,101.0407,-18.2092,2.6661,400,-100,350,-150,550,0,0
365,1786005800.1447,1786005800.1491,0.03339,-5.5385,39.1648,-72.5275,99.9560,-21.5824,7.2090,-5.1552,33.2217,-69.3215,99.7273,-18.4309,2.4574,-5.1552,33.2217,-69.3215,99.7273,-18.4309,2.4574,250,-100,300,-200,-250,0,0
366,1786005800.1781,1786005800.1827,0.03342,-5.2747,38.7253,-71.1209,100.3077,-21.2308,7.2090,-5.0766,33.5715,-68.9501,99.2924,-17.4567,2.7373,-5.0766,33.5715,-68.9501,99.2924,-17.4567,2.7373,100,-150,550,100,0,0,0
367,1786005800.2114,1786005800.216,0.03333,-5.1868,38.5495,-69.9780,100.6593,-20.0879,7.2090,-6.1970,34.7969,-68.5194,99.1814,-16.2020,2.3308,-6.1970,34.7969,-68.5194,99.1814,-16.2020,2.3308,0,-100,300,100,400,0,0
368,1786005800.2449,1786005800.2496,0.03345,-5.4505,38.4615,-69.3626,100.2198,-19.0330,7.2090,-5.7509,33.8906,-71.8111,100.4139,-16.3135,2.5781,-5.7509,33.8906,-71.8111,100.4139,-16.3135,2.5781,-100,-50,250,-250,350,0,0
369,1786005800.2782,1786005800.283,0.03336,-5.5385,38.4615,-68.8352,99.9560,-18.0659,7.2090,-6.2871,33.8464,-69.8252,100.4161,-15.8644,2.5252,-6.2871,33.8464,-69.8252,100.4161,-15.8644,2.5252,-50,0,200,-150,250,0,0
370,1786005800.3116,1786005800.3165,0.0334,-5.5385,38.4615,-68.8352,100.0440,-17.4505,7.2090,-6.4121,32.6267,-69.4528,100.3531,-16.3494,2.5124,-6.4121,32.6267,-69.4528,100.3531,-16.3494,2.5124,0,0,0,50,200,0,0
371,1786005800.3451,1786005800.3495,0.03343,-5.6264,38.4615,-68.9231,100.3077,-16.9231,7.2090,-6.6038,31.8342,-68.9194,100.9706,-14.5424,2.5532,-6.6038,31.8342,-68.9194,100.9706,-14.5424,2.5532,0,0,-50,50,150,0,0
372,1786005800.3785,1786005800.3832,0.03344,-5.7143,38.2857,-68.9231,100.3077,-16.9231,7.2090,-5.3263,32.6644,-69.5744,100.0368,-13.0722,2.5722,-5.3263,32.6644,-69.5744,100.0368,-13.0722,2.5722,-50,-50,-50,0,50,0,0
373,1786005800.4118,1786005800.4165,0.03329,-5.7143,37.3187,-68.3956,100.5714,-16.1319,7.2090,-6.4510,37.2225,-71.1510,99.3113,-12.7595,2.4200,-6.4510,37.2225,-71.1510,99.3113,-12.7595,2.4200,0,-300,150,100,200,0,0
374,1786005800.4452,1786005800.4498,0.0334,-5.6264,37.1429,-68.3956,100.3077,-14.9011,7.2090,-6.1234,34.1185,-71.4120,100.6124,-13.3148,2.6418,-6.1234,34.1185,-71.4120,100.6124,-13.3148,2.6418,50,-100,0,-100,450,0,0
375,1786005800.4786,1786005800.4834,0.0334,-5.5385,37.0549,-68.9231,99.9560,-13.9341,7.2090,-4.3595,34.7887,-71.5527,99.8511,-13.5220,2.7391,-4.3595,34.7887,-71.5527,99.8511,-13.5220,2.7391,50,-50,-150,-150,300,0,0
376,1786005800.512,1786005800.5166,0.03339,-5.5385,37.4066,-69.3626,100.2198,-14.1978,7.2090,-6.1769,34.8273,-69.0218,100.7492,-13.6223,2.7485,-6.1769,34.8273,-69.0218,100.7492,-13.6223,2.7485,0,100,-150,100,-150,0,0
377,1786005800.5455,1786005800.5502,0.03345,-5.5385,37.4945,-69.3626,100.3077,-13.8462,7.2090,-4.2587,35.0493,-68.1434,99.5374,-13.5336,2.7596,-4.2587,35.0493,-68.1434,99.5374,-13.5336,2.7596,0,0,0,0,150,0,0
378,1786005800.5788,1786005800.5837,0.03336,-5.4505,37.4945,-69.1868,100.3077,-13.8462,7.2090,-3.5771,35.3369,-69.1296,99.9812,-10.7184,2.5624,-3.5771,35.3369,-69.1296,99.9812,-10.7184,2.5624,50,0,0,-50,50,0,0
379,1786005800.6123,1786005800.6173,0.03345,-5.0989,37.4066,-68.3956,100.3077,-14.0220,7.2090,-4.1586,34.0185,-66.9711,100.4079,-10.3648,2.5642,-4.1586,34.0185,-66.9711,100.4079,-10.3648,2.5642,150,-50,350,0,-150,0,0
380,1786005800.6456,1786005800.6501,0.03337,-4.5714,37.4066,-68.3077,100.3077,-13.3187,7.2090,-4.2819,34.1199,-67.5004,98.7054,-11.9212,2.6125,-4.2819,34.1199,-67.5004,98.7054,-11.9212,2.6125,200,0,50,0,250,0,0
381,1786005800.6791,1786005800.6837,0.03345,-4.2198,37.4945,-68.0440,100.3956,-11.7363,7.1429,-5.2624,34.2426,-68.3929,97.9879,-11.4877,2.6071,-5.2624,34.2426,-68.3929,97.9879,-11.4877,2.6071,150,50,50,50,500,-50,0
382,1786005800.7124,1786005800.717,0.03332,-4.1319,37.4945,-67.4286,100.0440,-11.8242,7.1429,-7.0531,35.1735,-66.9050,100.0009,-10.4243,2.5739,-7.0531,35.1735,-66.9050,100.0009,-10.4243,2.5739,50,0,200,-100,50,0,0
383,1786005800.7458,1786005800.7506,0.03341,-4.3077,37.4945,-67.4286,99.1648,-12.2637,7.1429,-6.6139,35.9042,-67.9380,99.9458,-9.9558,2.5052,-6.6139,35.9042,-67.9380,99.9458,-9.9558,2.5052,-50,0,0,-300,-150,0,0
384,1786005800.7793,1786005800.784,0.03346,-5.0110,37.4945,-67.1648,99.4286,-11.5604,7.1429,-8.1304,34.4764,-69.1973,99.6194,-10.0040,2.8010,-8.1304,34.4764,-69.1973,99.6194,-10.0040,2.8010,-200,0,50,-50,300,0,0
385,1786005800.8126,1786005800.8173,0.03333,-5.5385,37.4945,-66.9011,99.7802,-10.5934,7.1429,-8.8160,31.7735,-66.1184,99.5139,-9.8420,2.7879,-8.8160,31.7735,-66.1184,99.5139,-9.8420,2.7879,-200,0,50,200,300,0,0
386,1786005800.846,1786005800.8505,0.03339,-6.2418,37.4945,-67.0769,99.7802,-10.7692,7.1429,-7.9683,32.4338,-66.4017,99.2710,-8.9085,2.6433,-7.9683,32.4338,-66.4017,99.2710,-8.9085,2.6433,-250,0,-100,0,-100,0,0
387,1786005800.8794,1786005800.8842,0.03344,-7.0330,37.2308,-67.0769,99.6923,-10.5934,7.1429,-8.1543,34.0129,-67.7521,97.7108,-8.4253,2.6500,-8.1543,34.0129,-67.7521,97.7108,-8.4253,2.6500,-200,-50,0,-50,0,0,0
388,1786005800.9128,1786005800.9174,0.03338,-7.1209,36.6154,-66.4615,99.6923,-9.9780,7.1429,-7.5745,34.1840,-67.6352,96.4874,-7.9839,2.7054,-7.5745,34.1840,-67.6352,96.4874,-7.9839,2.7054,-50,-200,250,0,200,0,0
389,1786005800.9462,1786005800.9509,0.03337,-7.3846,36.5275,-66.2857,99.1648,-9.1868,7.1429,-6.5774,33.6101,-66.0810,96.6918,-9.8165,2.6019,-6.5774,33.6101,-66.0810,96.6918,-9.8165,2.6019,-100,0,0,-200,350,0,0
390,1786005800.9797,1786005800.9847,0.03352,-7.3846,36.6154,-66.3736,98.0220,-8.9231,7.1429,-5.5383,32.8899,-65.7565,98.2979,-9.6856,2.5603,-5.5383,32.8899,-65.7565,98.2979,-9.6856,2.5603,0,0,-50,-350,100,0,0
391,1786005801.013,1786005801.0177,0.03328,-7.2088,36.6154,-66.0220,97.6703,-9.0110,7.1429,-5.6602,32.6681,-65.2342,97.7484,-9.1201,2.6972,-5.6602,32.6681,-65.2342,97.7484,-9.1201,2.6972,50,0,150,-150,50,0,0
392,1786005801.0464,1786005801.0511,0.03338,-6.6813,36.6154,-65.5824,98.0220,-9.4505,7.1429,-6.4598,34.3914,-66.6772,98.3044,-9.7740,2.3506,-6.4598,34.3914,-66.6772,98.3044,-9.7740,2.3506,150,0,100,150,-250,0,0
393,1786005801.0798,1786005801.0844,0.0334,-6.1538,36.6154,-65.3187,98.1099,-9.1868,7.1429,-5.9244,33.0087,-66.2998,98.8731,-7.7112,2.4774,-5.9244,33.0087,-66.2998,98.8731,-7.7112,2.4774,150,0,100,0,50,0,0
394,1786005801.1131,1786005801.1178,0.03337,-6.0659,36.6154,-65.3187,98.1978,-9.5385,7.1429,-3.4206,34.1079,-64.8054,98.6548,-7.6252,2.4904,-3.4206,34.1079,-64.8054,98.6548,-7.6252,2.4904,50,0,0,0,-50,0,0
395,1786005801.1465,1786005801.1513,0.03339,-5.8901,36.6154,-65.3187,98.5495,-9.0110,7.1429,-2.3044,38.2699,-70.9065,99.4462,-8.8307,2.6718,-2.3044,38.2699,-70.9065,99.4462,-8.8307,2.6718,50,0,0,150,150,0,0
396,1786005801.1799,1786005801.1846,0.0334,-5.8022,36.6154,-64.7912,98.5495,-8.3956,7.1429,-3.9613,34.2898,-66.8508,99.0486,-9.0932,2.5445,-3.9613,34.2898,-66.8508,99.0486,-9.0932,2.5445,50,0,100,0,150,0,0
397,1786005801.2133,1786005801.2179,0.03338,-4.7473,36.7912,-64.7033,98.9011,-8.3077,7.1429,-5.3215,36.5425,-68.3790,99.5595,-8.3935,2.5115,-5.3215,36.5425,-68.3790,99.5595,-8.3935,2.5115,350,0,50,150,150,0,0
398,1786005801.2468,1786005801.2512,0.03346,-3.9560,37.4945,-65.1429,98.9011,-8.8352,7.1429,-5.8339,36.6401,-66.6815,98.9636,-9.4799,2.6750,-5.8339,36.6401,-66.6815,98.9636,-9.4799,2.6750,250,200,-150,0,-150,0,0
399,1786005801.2802,1786005801.2849,0.03341,-3.9560,37.6703,-65.4066,99.1648,-8.7473,7.1429,-5.0972,38.3945,-66.7426,99.6558,-9.0462,2.6044,-5.0972,38.3945,-66.7426,99.6558,-9.0462,2.6044,0,100,-50,100,50,0,0
400,1786005801.3135,1786005801.4269,0.03334,-4.0440,37.7582,-65.4945,99.1648,-8.9231,7.1429,-3.5560,39.5747,-67.1529,99.1475,-7.5150,2.3522,-3.5560,39.5747,-67.1529,99.1475,-7.5150,2.3522,0,50,-50,50,0,0,1
401,1786005801.4281,1786005801.4332,0.11457,-4.9231,38.9011,-65.5824,99.4286,-8.7473,7.1429,-4.2400,40.4175,-67.0096,99.1543,-7.5494,2.5037,-4.2400,40.4175,-67.0096,99.1543,-7.5494,2.5037,0,100,50,0,0,0,1
402,1786005801.4614,1786005801.4658,0.03331,-4.3956,39.3407,-65.5824,99.4286,-8.7473,7.1429,-5.0778,39.8724,-67.0937,99.1061,-5.9357,2.3906,-5.0778,39.8724,-67.0937,99.1061,-5.9357,2.3906,200,100,50,0,0,0,0
403,1786005801.4949,1786005801.4996,0.03352,-4.2198,39.9560,-65.6703,99.4286,-8.4835,7.1429,-4.8791,39.9117,-68.5459,99.2867,-6.6973,1.9827,-4.8791,39.9117,-68.5459,99.2867,-6.6973,1.9827,50,200,-50,0,-50,0,0
404,1786005801.5282,1786005801.5329,0.0333,-4.2198,40.4835,-65.7582,99.4286,-7.4286,7.1429,-6.2692,39.0767,-67.9528,99.0360,-6.5777,2.1101,-6.2692,39.0767,-67.9528,99.0360,-6.5777,2.1101,0,200,-50,0,350,0,0
405,1786005801.5615,1786005801.5662,0.03334,-4.3956,40.7473,-65.8462,99.4286,-6.9890,7.1429,-5.5514,41.9514,-69.4711,98.9602,-6.0698,2.2216,-5.5514,41.9514,-69.4711,98.9602,-6.0698,2.2216,-50,100,-50,0,100,0,0
406,1786005801.5951,1786005801.5994,0.03353,-4.8352,40.8352,-65.8462,99.4286,-7.1648,7.1429,-5.4162,40.1088,-69.5736,98.5097,-6.6093,2.4889,-5.4162,40.1088,-69.5736,98.5097,-6.6093,2.4889,-150,50,0,0,-50,0,0
407,1786005801.6284,1786005801.633,0.03334,-5.0989,40.9231,-66.1978,99.4286,-6.8132,7.1429,-5.5060,38.5177,-69.0684,98.2294,-6.4545,2.2283,-5.5060,38.5177,-69.0684,98.2294,-6.4545,2.2283,-100,0,-50,0,150,0,0
408,1786005801.6618,1786005801.666,0.03335,-5.1868,41.3626,-67.1648,99.1648,-6.7253,7.1429,-6.3967,40.1123,-69.6663,98.1955,-6.8239,2.0833,-6.3967,40.1123,-69.6663,98.1955,-6.8239,2.0833,-50,150,-300,-100,50,0,0
409,1786005801.6952,1786005801.6997,0.03343,-5.2747,41.4505,-67.2527,98.9011,-6.8132,7.1429,-6.1919,40.5953,-70.4874,98.1535,-6.0045,2.1525,-6.1919,40.5953,-70.4874,98.1535,-6.0045,2.1525,0,50,-50,-50,0,0,0
410,1786005801.7286,1786005801.7332,0.03338,-5.4505,41.5385,-67.2527,98.8132,-6.7253,7.1429,-5.9714,40.4003,-70.1651,97.9008,-6.7067,2.3762,-5.9714,40.4003,-70.1651,97.9008,-6.7067,2.3762,-50,50,0,-50,100,0,0
411,1786005801.762,1786005801.7666,0.0334,-5.4505,41.7143,-67.3407,98.8132,-6.6374,7.1429,-5.7319,40.8472,-70.3452,98.6173,-6.7986,2.2191,-5.7319,40.8472,-70.3452,98.6173,-6.7986,2.2191,0,50,-50,0,100,0,0
